ICAO_Code,Airport_Name,City_Town,Country,Latitude_Decimal_Degrees,Longitude_Decimal_Degrees
SKVP,ALFONSO LOPEZ PUMAREJO,VALLEDUPAR,COLOMBIA,10.435,-73.249
SKVV,VANGUARDIA,VILLAVICENCIO,COLOMBIA,4.168,-73.61399999999999
SKYP,EL YOPAL,EL-YOPAL,COLOMBIA,5.319,-72.384
SLAP,APOLO,APOLO,BOLIVIA,-14.739,-68.411
SLAS,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,BOLIVIA,-15.719000000000001,-63.092
SLBJ,BERMEJO,BERMEJO,BOLIVIA,-22.769000000000002,-64.315
SLCA,CAMIRI,CAMIRI,BOLIVIA,-20.007,-63.527
SLCB,JORGE WILSTERMAN,COCHABAMBA,BOLIVIA,-17.421,-66.17699999999999
SLCH,CHIMORE,CHAPACURA,BOLIVIA,-16.99,-65.141
SLCN,CHARANA,CHARANA,BOLIVIA,-17.594,-69.434
SLCO,CAPITAN ANIBAL ARAB,COBIJA,BOLIVIA,-11.04,-68.783
SLCP,CONCEPCION,CONCEPTION,BOLIVIA,-16.143,-62.026
SLGY,CAP DE AV EMILIO BELTRAN,GUAYARAMERIN,BOLIVIA,-10.822000000000001,-65.346
SLJO,SAN JOAQUIN,SAN JOAQUIN,BOLIVIA,-13.052999999999999,-64.66199999999999
SLLP,EL ALTO INTERNATIONAL,LA PAZ,BOLIVIA,-16.512999999999998,-68.192
SLMG,MAGDALENA,MAGDALENA,BOLIVIA,-13.254000000000001,-64.063
SLOR,JUAN MENDOZA,ORURO,BOLIVIA,-17.963,-67.07600000000001
SLPO,CAPITAN NICOLAS ROJAS,POTOSI,BOLIVIA,-19.543,-65.72399999999999
SLPS,CAP DE AV SALVADOR OGAYA G,PUERTO SUAREZ,BOLIVIA,-18.975,-57.821000000000005
SLRA,SAN RAMON,SAN RAMON,BOLIVIA,-13.264000000000001,-64.605
SLRB,ROBORE,ROBORE,BOLIVIA,-18.328,-59.766000000000005
SLRI,CAP DE AV SELIN ZEITUN LOPEZ,RIBERALTA,BOLIVIA,-11.01,-66.07300000000001
SLRQ,RURRENABAQUE,RURRENABAQUE,BOLIVIA,-14.427999999999999,-67.501
SLRY,REYES,REYES,BOLIVIA,-14.306,-67.354
SLSA,SANTA ANA DEL YACUMA,SANTA ANA,BOLIVIA,-13.762,-65.435
SLSB,CAPITAN GERMAN QUIROGA G,SAN BORJA,BOLIVIA,-14.857000000000001,-66.737
SLSI,CAP AV JUAN COCHAMANIDIS SAUCEDO,SAN IGNACIO DE VELASCO,BOLIVIA,-16.384,-60.963
SLSM,SAN IGNACIO DE MOXOS,SAN IGNACIO DE MOXOS,BOLIVIA,-14.966,-65.634
SLSU,JUANA AZURDUY DE PADILLA,SUCRE,BOLIVIA,-19.007,-65.289
SLTI,SAN MATIAS,SAN MATHIAS,BOLIVIA,-16.339000000000002,-58.402
SLTJ,CAPITAN ORIEL LEA PLAZA,TARIJA,BOLIVIA,-21.555999999999997,-64.70100000000001
SLTR,TTE AV JORGE HENRICH ARAUZ,TRINIDAD,BOLIVIA,-14.819,-64.918
SLVR,VIRU VIRU INTERNATIONAL,SANTA CRUZ,BOLIVIA,-17.645,-63.135
SMJP,JOHAN A PENGEL INTERNATIONAL,ZANDERY,SURINAM,5.452999999999999,-55.188
SMZO,ZORG EN HOOP,PARAMARIBO,SURINAM,5.811,-55.191
SOCA,ROCHAMBEAU,CAYENNE,FRENCH GUYANA,4.82,-52.36
SOOG,ST GEORGES DE L OYAPOCK,ST.-GEORGES OYAPOCK,FRENCH GUYANA,3.897,-51.803999999999995
SPAC,CIRO ALEGRIA,CIRO ALEGRIA,PERU,-4.607,-77.941
SPAS,ANDOAS,ANDOAS,PERU,-2.795,-76.46600000000001
SPAY,ATALAYA,ATALAYA,PERU,-10.729000000000001,-73.766
SPBB,MOYOBAMBA,MOYOBAMBA,PERU,-6.019,-76.988
SPBC,CABALLOCOCHA,CABALLOCOCHA,PERU,-3.917,-70.508
SPBR,IBERIA,IBERIA,PERU,-11.411,-69.48899999999999
SPCL,CAP FAP DAVID AVENZUR RENGIFO,PUCALLPA,PERU,-8.378,-74.574
SPEO,TENIENTE FAP JAIME A DE MONTR MORALES,CHIMBOTE,PERU,-9.151,-78.524
SPEP,PUERTO ESPERANZA,PUERTO ESPERANZA,PERU,-9.767999999999999,-70.706
SPEQ,CESAR TORQUE PODESTA,MOQUEGUA,PERU,-17.179000000000002,-70.931
SPGM,TINGO MARIA,TINGO MARIA,PERU,-9.29,-76.006
SPHI,CAPT JOSE ABELARDO QUINONES GONZALES,CHICLAYO,PERU,-6.787000000000001,-79.828
SPHO,CORONEL FAP ALFREDO MENDIVIL DUARTE,AYACUCHO,PERU,-13.155,-74.204
SPHY,ANDAHUAYLAS,ANDAHUAYLAS,PERU,-13.706,-73.35
SPHZ,COMMANDANTE FAP GERMAN ARIAS GRAZZIANI,ANTA,PERU,-9.347000000000001,-77.598
SPIM,JORGE CHAVEZ INTERNATIONAL,LIMA,PERU,-12.022,-77.11399999999999
SPJI,JUANJUI,JUANJUI,PERU,-7.169,-76.72800000000001
SPJJ,JAUJA,JAUJA,PERU,-11.783,-75.473
SPJL,JULIACA,JULIACA,PERU,-15.467,-70.158
SPJN,SAN JUAN DE MARCONA,SAN JUAN,PERU,-15.357000000000001,-75.13600000000001
SPJR,MAJ GEN FAP ARMANDO REVOREDO IGLESIAS,CAJAMARCA,PERU,-7.136,-78.49
SPLO,ILO,ILO,PERU,-17.695,-71.344
SPLP,LAS PALMAS,LAS PALMAS,PERU,-12.161,-76.999
SPME,PEDRO CANGA,TUMBES,PERU,-3.552,-80.381
SPMS,MOISES BENZAQUEN RENGIFO,YURIMAGUAS,PERU,-5.894,-76.118
SPNC,ALFEREZ FAP D F FERNANDINI,HUANUCO,PERU,-9.878,-76.204
SPOL,COLLIQUE,COLLIQUE,PERU,-11.929,-77.061
SPPY,CHACHAPOYAS,CHACHAPOYAS,PERU,-6.202000000000001,-77.85600000000001
SPQT,CORONEL FAP FRANCISCO SECADA VIGNETTA,IQUITOS,PERU,-3.785,-73.309
SPQU,RODRIGUEZ BALLON,AREQUIPA,PERU,-16.340999999999998,-71.583
SPRM,SAN RAMON,SAN RAMON,PERU,-11.129000000000001,-75.35
SPRU,CAPITAN CARLOS MARTINEZ DE PINILLOS,TRUJILLO,PERU,-8.085,-79.109
SPSO,PISCO,PISCO,PERU,-13.745,-76.22
SPST,TARAPOTO,TARAPOTO,PERU,-6.5089999999999995,-76.373
SPTN,CORONEL FAP CARLOS CIRIANI SANTA ROSA,TACNA,PERU,-18.053,-70.27600000000001
SPTP,EL PATO AB,TALARA,PERU,-4.55,-81.22399999999999
SPTU,PADRE ALDAMIZ,PUERTO MALDONADO,PERU,-12.614,-69.229
SPUR,CAPITAN CONCHA,PIURA,PERU,-5.206,-80.616
SPYL,CAPITAN MONTES,TALARA,PERU,-4.5760000000000005,-81.25399999999999
SPZA,NASCA,NAZCA,PERU,-14.854000000000001,-74.961
SPZO,VELAZCO ASTETE,CUZCO,PERU,-13.536,-71.939
SUAA,ANGEL S ADAMI,MONTEVIDEO,URUGUAY,-34.789,-56.263999999999996
SUAG,ARTIGAS INTERNATIONAL,ARTIGAS,URUGUAY,-30.401,-56.508
SUCA,LAGUNA DE LOS PATOS INTERNATIONAL,COLONIA,URUGUAY,-34.455999999999996,-57.771
SUDU,SANTA BERNARDINA INTERNATIONAL,DURAZNO,URUGUAY,-33.359,-56.498999999999995
SULS,CAPITAN CORBETA C A CURBELO INTERNATIONAL,MALDONADO,URUGUAY,-34.855,-55.093999999999994
SUMO,CERRO LARGO,MELO,URUGUAY,-32.338,-54.217
SUMU,CARRASCO INTERNATIONAL,MONTEVIDEO,URUGUAY,-34.838,-56.03
SUPE,EL JAGUEL INTERNATIONAL,PUNTA DEL ESTE,URUGUAY,-34.914,-54.92100000000001
SUPU,TYDEO LARRE BORGES INTERNATIONAL,PAYSANDU,URUGUAY,-32.365,-58.06100000000001
SURV,RIVERA INTERNATIONAL,RIVERA,URUGUAY,-30.974,-55.476000000000006
SUSO,NUEVA HESPERIDES INTERNATIONAL,SALTO,URUGUAY,-31.44,-57.99100000000001
SUTB,TACUAREMBO,TACUAREMBO,URUGUAY,-31.749000000000002,-55.926
SVAC,OSWALDO GUEVARA MUJICA,ACARIGUA,VENEZUELA,9.552999999999999,-69.238
SVAN,ANACO,ANACO,VENEZUELA,9.429,-64.471
SVAT,SAN FERNANDO DE ATABAPO,SAN FERNANDO DEATABAPO,VENEZUELA,4.052,-67.70100000000001
SVBC,GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL,BARCELONA,VENEZUELA,10.107000000000001,-64.689
SVBI,BARINAS,BARINAS,VENEZUELA,8.619,-70.221
SVBL,EL LIBERTADOR AB,MARACAIBO,VENEZUELA,10.183,-67.557
SVBM,BARQUISIMETO INTERNATIONAL,BARQUISIMETO,VENEZUELA,10.043,-69.358
SVBS,MARISCAL SUCRE,MARACAY,VENEZUELA,10.25,-67.649
SVCB,CIUDAD BOLIVAR,CIUDAD BOLIVAR,VENEZUELA,8.122,-63.537
SVCD,CAICARA DE ORINOCO,CAICARA DE ORINOCO,VENEZUELA,7.626,-66.165
SVCJ,SAN CARLOS,SAN CARLOS,VENEZUELA,9.649,-68.575
SVCL,CALABOZO,CALABOZO,VENEZUELA,8.924,-67.417
SVCN,CANAIMA,CANAIMA,VENEZUELA,6.232,-62.854
SVCO,CARORA,CARORA,VENEZUELA,10.176,-70.065
SVCP,GENERAL JOSE FRANCISCO BERMUDEZ,CARUPANO,VENEZUELA,10.66,-63.262
SVCR,JOSE LEONARDO CHIRINOS,CORO,VENEZUELA,11.415,-69.681
SVCS,OSCAR MACHADO ZULOAGA,CARACAS,VENEZUELA,10.286,-66.816
SVCU,ANTONIO JOSE DE SUCRE,CUMANA,VENEZUELA,10.45,-64.13
SVCZ,CAPITAN MANUEL RIOS GUARICO AIRBASE,CARRIZAL,VENEZUELA,9.372,-66.923
SVED,EL DORADO,EL DORADO,VENEZUELA,6.715,-61.638999999999996
SVEZ,ELORZA,ELORZA,VENEZUELA,7.06,-69.497
SVGD,GUASDUALITO,GUASDUALITO,VENEZUELA,7.211,-70.756
SVGI,GUIRIA,GUIRIA,VENEZUELA,10.574000000000002,-62.313
SVGU,GUANARE,GUANARE,VENEZUELA,9.027000000000001,-69.755
SVHG,HIGUEROTE,HIGUEROTE,VENEZUELA,10.462,-66.093
SVIE,ANDRES MIGUEL SALAZAR MARCANO,ISLA DE COCHE,VENEZUELA,10.794,-63.981
SVJC,JOSEFA CAMEJO,PARAGUANA,VENEZUELA,11.780999999999999,-70.152
SVJM,SAN JUAN DE LOS MORROS,SAN JUAN DE LOS MORROS,VENEZUELA,9.907,-67.37899999999999
SVLF,LA FRIA,LA FRIA,VENEZUELA,8.238999999999999,-72.271
SVLO,LA ORCHILA,LA ORCHILA,VENEZUELA,11.809000000000001,-66.179
SVMC,LA CHINITA INTERNATIONAL,MARACAIBO,VENEZUELA,10.558,-71.72800000000001
SVMD,ALBERTO CARNEVALLI,MERIDA,VENEZUELA,8.582,-71.161
SVMG,DEL CARIBE INTERNATIONAL GEN SANTAGO MARINO,PORLAMAR,VENEZUELA,10.912,-63.966
SVMI,SIMON BOLIVAR INTERNATIONAL,CARACAS,VENEZUELA,10.603,-66.991
SVMT,MATURIN,MATURIN,VENEZUELA,9.749,-63.152
SVPA,CASIQUE ARAMARE,PUERTO AYACUCHO,VENEZUELA,5.62,-67.60600000000001
SVPC,GENERAL BARTOLOME SALOM INTERNATIONAL,PUERTO CABELLO,VENEZUELA,10.48,-68.07300000000001
SVPM,PARAMILLO,SAN CRISTOBAL,VENEZUELA,7.801,-72.203
SVPR,GENERAL MANUEL CARLOS PIAR,GUAYANA,VENEZUELA,8.288,-62.76
SVPT,PALMARITO,PALMARITO,VENEZUELA,7.5760000000000005,-70.17399999999999
SVSA,SAN ANTONIO DEL TACHIRA,SAN ANTONIO,VENEZUELA,7.852,-72.435
SVSB,SANTA BARBARA DE BARINAS,SANTA BARBARA,VENEZUELA,7.803,-71.166
SVSO,MAYOR BUENAVENTURA VIVAS,SANTO DOMINGO,VENEZUELA,7.565,-72.035
SVSP,SUB TENIENTE NESTOR ARIAS,SAN FELIPE,VENEZUELA,10.279000000000002,-68.755
SVSR,SAN FERNANDO DE APURE,SAN FERNANDO DE APURE,VENEZUELA,7.882999999999999,-67.444
SVST,SAN TOME,SAN TOME,VENEZUELA,8.945,-64.15100000000001
SVSZ,SANTA BARBARA DEL ZULIA,SANTA BARBARA,VENEZUELA,8.974,-71.943
SVTC,TUCUPITA,TUCUPITA,VENEZUELA,9.089,-62.093999999999994
SVTM,TUMEREMO,TUMEREMO,VENEZUELA,7.249,-61.528999999999996
SVVA,ARTURO MICHELENA INTERNATIONAL,VALENCIA,VENEZUELA,10.158,-67.92699999999999
SVVG,JUAN PABLO PEREZ ALFONSO,MERIDA,VENEZUELA,8.624,-71.673
SVVL,DR ANTONIO NICOLAS BRICENO,VALERA,VENEZUELA,9.341000000000001,-70.584
SVVP,VALLE DE LA PASCUA,VALLE DE LA PASCUA,VENEZUELA,9.222000000000001,-65.993
SYKM,KAMARANG,KAMARANG,GUYANA,5.865,-60.614
SYLD,LINDEN,LINDEN,GUYANA,5.966,-58.27
SYLT,LETHEM,LETHEM,GUYANA,3.373,-59.788999999999994
TAPA,V C BIRD INTERNATIONAL,ANTIGUA,LEEWARD ISLANDS,17.137,-61.792
TBPB,GRANTLEY ADAMS INTERNATIONAL,BRIDGETOWN,BARBADOS,13.074000000000002,-59.492
TDCF,CANEFIELD,CANEFIELD,DOMINICA,15.337,-61.391999999999996
TDPD,MELVILLE HALL,DOMINICA,DOMINICA,15.547,-61.3
TFFF,LE LAMENTIN,FORT-DE-FRANCE,ANTILLES,14.591,-61.003
TFFG,GRAND CASE,ST. MARTIN,ANTILLES,18.1,-63.047
TFFJ,GUSTAVIA/ST.BARTHEL,ST.-BARTHELEMY,ANTILLES,17.9,-62.85
TFFM,MARIE GALANTE,GRAND-BOURG,ANTILLES,15.869000000000002,-61.27
TFFR,LE RAIZET,POINTE-A-PITRE,ANTILLES,16.265,-61.532
TGPY,POINT SALINES INTERNATIONAL,POINT SALINES,GRENADA,12.004000000000001,-61.786
TIST,CYRIL E KING,ST. THOMAS,VIRGIN ISL.,18.337,-64.973
TISX,HENRY E ROHLSEN,ST. CRIOX ISLAND,VIRGIN ISL.,17.702,-64.798
TJBQ,RAFAEL HERNANDEZ,AGUADILLA,PUERTO RICO,18.495,-67.12899999999999
TJFA,DIEGO JIMENEZ TORRES,FAJARDO,PUERTO RICO,18.309,-65.66199999999999
TJIG,FERNANDO LUIS RIBAS DOMINICCI,SAN JUAN,PUERTO RICO,18.457,-66.098
TJMZ,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PUERTO RICO,18.256,-67.148
TJNR,ROOSEVELT ROADS NS,ROOSEVELT ROADS,PUERTO RICO,18.245,-65.643
TJPS,MERCEDITA,PONCE,PUERTO RICO,18.008,-66.563
TJSJ,LUIS MUNOZ MARIN INTERNATIONAL,SAN JUAN,PUERTO RICO,18.439,-66.002
TKPK,ROBERT L BRADSHAW,BASSE TERRE,ST. KITTS & NEVIS,17.311,-62.718999999999994
TKPN,VANCE WINKWORTH AMORY INTERNATIONAL,CHARLESTOWN,ST. KITTS & NEVIS,17.206,-62.59
TLPC,GEORGE F L CHARLES,CASTRIES,ST. LUCIA ISLAND,14.02,-60.993
TLPL,HEWANORRA INTERNATIONAL,HEWANDORRA,ST. LUCIA ISLAND,13.732999999999999,-60.953
TNCA,REINA BEATRIX INTERNATIONAL,ORANJESTAD,ARUBA,12.501,-70.015
TNCB,FLAMINGO,KRALENDIJK,ANTILLES,12.130999999999998,-68.268
TNCC,HATO,WILLEMSTAD,ANTILLES,12.189,-68.96
TNCE,F D ROOSEVELT,ORANJESTAD,ANTILLES,17.496,-62.979
TNCM,PRINCESS JULIANA INTERNATIONAL,PHILIPSBURG,ANTILLES,18.041,-63.108999999999995
TQPF,WALLBLAKE,THE VALLEY,ANGUILLA ISL.,18.205,-63.055
TRPM,SANTEE COOPER RGNL,PLYMOUTH,MONTSERRAT ISLAND,33.586999999999996,-80.209
TTCP,CROWN POINT,SCARBOROUGH,TRINIDAD & TOBAGO,11.149000000000001,-60.832
TTPP,PIARCO,PORT-OF-SPAIN,TRINIDAD & TOBAGO,10.595,-61.336999999999996
TUPJ,TERRANCE B LETTSOME INTERNATIONAL,ROADTOWN/BEEF ISLAND,VIRGIN ISL.,18.445,-64.543
TVSB,J F MITCHELL,BEQUIA,ST.VINCENT/GRENADINES,12.988,-61.262
TVSC,CANOUAN,CANOUAN ISLAND,ST.VINCENT/GRENADINES,12.699000000000002,-61.342
TVSM,MUSTIQUE,MUSTIQUE,ST.VINCENT/GRENADINES,12.887,-61.18
TVSV,E T JOSHUA,KINGSTOWN,ST.VINCENT/GRENADINES,13.144,-61.211000000000006
UAAA,ALMATY,ALMA-ATA,KAZAKHSTAN,43.352,77.04
UAAH,BALKHASH,BALKHASH,RUSSIA,46.894,75.005
UACC,ASTANA,TSELINOGRAD,RUSSIA,51.022,71.467
UAFM,MANAS,BISHKEK,RUSSIA,43.062,74.47800000000001
UAFO,OSH,OSH,RUSSIA,40.609,72.793
UAII,SHYMKENT,CHIMKENT,RUSSIA,42.364,69.479
UAKD,ZHEZKAZGAN,DZHEZKAZGAN,RUSSIA,47.708,67.733
UARR,URALSK,URALSK,RUSSIA,51.152,51.54600000000001
UASS,SEMIPALATINSK,SEMIPLATINSK,RUSSIA,50.351000000000006,80.234
UATE,AKTAU,SHEVCHENKO,RUSSIA,43.86,51.092
UATT,AKTYUBINSK,AKTYUBINSK,RUSSIA,50.245,57.203
UAUU,KOSTANAY,KUSTANAY,RUSSIA,53.206,63.551
UBBB,BINA,BAKU,RUSSIA,40.468,50.047
UEEA,ADA MUNI,ALDAN,RUSSIA,34.804,-96.671
UEEE,YAKUTSK,YAKUTSK,RUSSIA,62.093,129.77100000000002
UERP,POLYARNY,POLYARNY,RUSSIA,66.417,112.05
UGEE,ZVARTNOTS,YEREVAN,RUSSIA,40.148,44.397
UGGG,LOCHINI,TBILISI,GEORGIA,41.669,44.955
UGSS,SUKHUMI DRANDA,SUKHUMI,GEORGIA,42.858000000000004,41.128
UHBB,IGNATYEVO,BLAGOVESCHENSK,RUSSIA,50.422,127.41
UHHH,NOVY,KHABAROVSK,RUSSIA,48.528,135.188
UHMA,UGOLNY,ANADYR,RUSSIA,64.735,177.74099999999999
UHMD,PROVIDENIYA BAY,PROVIDENIYA BAY,RUSSIA,64.38,-173.247
UHMM,SOKOL,MAGADAN,RUSSIA,59.91,150.717
UHMP,PEVEK FIR,PEVEK,RUSSIA,67.5,171.0
UHPP,YELIZOVO,PETROPAVLOVSK,RUSSIA,53.166000000000004,158.453
UHSH,OKHA,OKHA,RUSSIA,53.515,142.888
UHSS,KHOMUTOVO,YUZHNO-SAKHALINSK,RUSSIA,46.888999999999996,142.717
UHWW,KNEVICHI,VLADIVOSTOK,RUSSIA,43.398999999999994,132.151
UIAA,KADALA,CHITA,RUSSIA,52.026,113.305
UIBB,BRATSK,BRATSK,RUSSIA,56.371,101.699
UIII,IRKUTSK,IRKUTSK,RUSSIA,52.266999999999996,104.395
UIUU,MUKHINO,ULAN-UDE,RUSSIA,51.806999999999995,107.43799999999999
UKBB,BORYSPIL,KIEV,RUSSIA,50.345,30.895
UKCC,DONETSK,DONETSK,RUSSIA,48.073,37.74
UKDD,DNIPROPETROVSK,DNEPROPETROVSK,RUSSIA,48.357,35.102
UKFF,SIMFEROPOL,SIMFEROPOL,RUSSIA,45.038999999999994,33.983000000000004
UKHH,KHMELNYTSKYI,KHARKOV,RUSSIA,49.358999999999995,26.934
UKKK,ZHULIANY,KIEV,RUSSIA,50.402,30.451999999999998
UKLL,LVIV,LVOV,RUSSIA,49.813,23.956
UKLN,CHERNIVTSI,CHERNOVTSK,RUSSIA,48.26,25.982
UKOO,ODESA,ODESSA,RUSSIA,46.427,30.678
ULLI,PULKOVO,ST. PETERSBURG,RUSSIA,59.8,30.265
ULMM,MURMANSK,MURMANSK,RUSSIA,68.782,32.751
UMGG,GOMEL,GOMEL,RUSSIA,52.527,31.017
UMII,VITEBSK,VITEBSK,RUSSIA,55.167,30.133000000000003
UMKK,KHRABROVO,KALININGRAD,RUSSIA,54.89,20.592
UMMM,MINSK 1,MINSK,RUSSIA,53.864,27.539
UMMS,MINSK 2,MINSK 2,RUSSIA,53.882,28.031
UNAA,ABAKAN,ABAKAN,RUSSIA,53.74,91.385
UNBB,BARNAUL,BARNAUL,RUSSIA,53.364,83.542
UNEE,KEMEROVO,KEMOROVO,RUSSIA,55.27,86.10700000000001
UNOO,TSENTRALNY,OMSK,RUSSIA,54.967,73.31
URKK,PASHKOVSKY,KRASNODAR,RUSSIA,45.035,39.172
URML,UYTASH,MAKHACHKALA,RUSSIA,42.817,47.652
URMM,MINERALNYYE VODY,MINERALNYE VODY,RUSSIA,44.225,43.082
URMT,SHPAKOVSKOYE,STAVROPOL,RUSSIA,45.108999999999995,42.113
URRR,ROSTOV NA DONU,ROSTOV,RUSSIA,47.258,39.818000000000005
URSS,SOCHI,SOCHI,RUSSIA,43.446000000000005,39.946999999999996
URWA,ASTRAKHAN,ASTRAKHAN,RUSSIA,46.283,48.006
URWW,GUMRAK,VOLGOGRAD,RUSSIA,48.782,44.345
USCC,BALANDINO,CHELYABINSK,RUSSIA,55.303000000000004,61.507
USCM,MAGNITOGORSK,MAGNETIOGORSK,RUSSIA,53.393,58.76
USDD,SALEKHARD,SALEKHARD,RUSSIA,66.59,66.61
USNN,NIZHNEVARTOVSK,NIZHNEVARTOVSK,RUSSIA,60.95,76.467
USPP,BOLSHOYE SAVINO,PERM,RUSSIA,57.917,56.026
USRR,SURGUT,SURGUT,RUSSIA,61.25,73.5
USSS,KOLTSOVO,SVERDLOVSK,RUSSIA,56.74100000000001,60.803999999999995
USTO,CABOOL MEM,TOBOLSK,RUSSIA,37.132,-92.084
USUU,KURGAN,KURGAN,RUSSIA,55.475,65.415
UTAA,ASHGABAT,ASHKHABAD,RUSSIA,37.992,58.363
UTAK,TURKMENBASHI AIRPORT,KRASNOVODSK,RUSSIA,40.033,52.983000000000004
UTAV,TURKMENABAT,CHARDZHOU,RUSSIA,39.083,63.613
UTDD,DUSHANBE,DUSHANBE,RUSSIA,38.543,68.825
UTNN,NUKUS,NUKUS,RUSSIA,42.486000000000004,59.623000000000005
UTSB,BUKHARA,BUKHARA,RUSSIA,39.775,64.48
UTSS,SAMARKAND,SAMARKAND,RUSSIA,39.701,66.985
UTST,TERMEZ,TERMEZ,RUSSIA,37.286,67.308
UTTT,YUZHNY,TASHKENT,UZBEKISTAN,41.257,69.282
UUBP,BRYANSK,BRYANSK,RUSSIA,53.214,34.176
UUEE,SHEREMETYEVO,MOSCOW,RUSSIA,55.972,37.415
UUEM,MIGALOVO,TVER,RUSSIA,56.825,35.758
UUOO,CHERTOVITSKOYE,VORONEZH,RUSSIA,51.81399999999999,39.23
UUWW,VNUKOVO,MOSCOW,RUSSIA,55.591,37.260999999999996
UUYY,SYKTYVKAR,SYKTYVKAR,RUSSIA,61.648,50.846000000000004
UWKD,KAZAN,KAZAN,RUSSIA,55.608000000000004,49.277
UWOO,ORENBURG,ORENBURG,RUSSIA,51.79600000000001,55.457
UWPP,PLEASANTON MUNI,PENZA,RUSSIA,28.954,-98.52
UWUU,UFA,UFA,RUSSIA,54.556999999999995,55.873999999999995
UWWW,KURUMOCH,SAMARA,RUSSIA,53.505,50.163999999999994
VAAH,AHMEDABAD,AHMEDABAD,INDIA,23.075,72.632
VAAK,AKOLA,AKOLA,INDIA,20.699,77.056
VAAU,AURANGABAD,AURANGABAD,INDIA,19.863,75.398
VABB,CHHATRAPATI SHIVAJI INTERNATIONAL,BOMBAY,INDIA,19.089000000000002,72.868
VABI,BILASPUR,BILASPUR,INDIA,21.989,82.111
VABJ,BHUJ,BHUJ,INDIA,23.288,69.67
VABM,BELGAUM,BELGAUM,INDIA,15.859000000000002,74.618
VABO,VADODARA,BARODA,INDIA,22.336,73.226
VABP,BHOPAL,BHOPAL,INDIA,23.285,77.337
VABV,BHAVNAGAR,BHAUNAGAR,INDIA,21.752,72.185
VADN,DAMAN,DAMAN,INDIA,20.435,72.844
VADS,DEESA,DEESA,INDIA,24.268,72.205
VAGO,GOA,GOA,INDIA,15.380999999999998,73.833
VAID,DEVI AHILYABAI HOLKAR,INDORE,INDIA,22.721999999999998,75.801
VAJB,JABALPUR,JABALPUR,INDIA,23.178,80.05199999999999
VAJJ,MUMBAI JUHU,BOMBAY,INDIA,19.098,72.834
VAJM,JAMNAGAR,JAMNAGAR,INDIA,22.465999999999998,70.01100000000001
VAKE,KANDLA,KANDLA,INDIA,23.113000000000003,70.1
VAKJ,KHAJURAHO,KHAJURAHO,INDIA,24.819000000000003,79.919
VAKP,KOLHAPUR,KOLHAPUR,INDIA,16.664,74.288
VAKS,KESHOD,KESHOD,INDIA,21.316999999999997,70.27
VANP,NAGPUR,NAGPUR,INDIA,21.092,79.047
VANR,NASIK ROAD,NASIK ROAD,INDIA,19.962,73.807
VAPO,PUNE,PUNE,INDIA,18.582,73.919
VAPR,PORBANDAR,PORBANDAR,INDIA,21.649,69.656
VARK,RAJKOT,RAJKOT,INDIA,22.309,70.779
VARP,RAIPUR,RAIPUR,INDIA,21.18,81.73899999999999
VASL,SHOLAPUR,SHOLAPUR,INDIA,17.628,75.935
VASU,SURAT,SURAT,INDIA,21.115,72.743
VAUD,UDAIPUR,UDAIPUR,INDIA,24.616999999999997,73.913
VCBI,BANDARANAIKE INTERNATIONAL,COLOMBO,SRI LANKA,7.181,79.884
VCCA,ANURADHAPURA,ANURADHAPURA,SRI LANKA,8.301,80.428
VCCB,BATTICALOA,BATTICALOA,SRI LANKA,7.706,81.678
VCCC,COLOMBO RATMALANA,COLOMBO,SRI LANKA,6.822,79.88600000000001
VCCG,AMPARAI,GALOYA,SRI LANKA,7.337000000000001,81.626
VCCJ,KANKESANTURAI,JAFFNA,SRI LANKA,9.792,80.07
VCCT,CHINA BAY,TRINCIOMALEE,SRI LANKA,8.539,81.181
VCCW,WIRAWILA,WIRAWILA,SRI LANKA,6.254,81.235
VDBG,BATTAMBANG,BATTAMBANG,CAMBODIA,13.095999999999998,103.22399999999999
VDKH,KAMPONG CHHNANG,KOMPONG CHNANG,CAMBODIA,12.255,104.564
VDPP,POCHENTONG INTERNATIONAL,PHNOM-PENH,CAMBODIA,11.546,104.844
VDSR,SIEM REAP,SIEM-REAP,CAMBODIA,13.411,103.81299999999999
VDST,STUNG TRENG,STUNG TRENG,CAMBODIA,13.530999999999999,106.014
VEAN,ALONG,ALONG,INDIA,28.175,94.802
VEAT,AGARTALA,AGARTALA,INDIA,23.889,91.241
VEAZ,AIZAWL,AIZWAL,INDIA,23.746,92.803
VEBD,BAGDOGRA,BAGHDOGRA,INDIA,26.680999999999997,88.32799999999999
VEBG,BALURGHAT,BALURGHAT,INDIA,25.261,88.796
VEBK,BOKARO,BOKARO,INDIA,23.643,86.149
VEBS,BHUBANESHWAR,BHUBANESWAR,INDIA,20.244,85.818
VECC,NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL,CALCUTTA,INDIA,22.655,88.447
VECO,COOCH BEHAR,COOCH-BEHAR,INDIA,26.33,89.46700000000001
VEDB,DHANBAD,DHANBAD,INDIA,23.834,86.425
VEDZ,DAPARIJO,DEPARIZO,INDIA,27.989,94.223
VEGK,GORAKHPUR,GORAKHPUR,INDIA,26.739,83.449
